Network;NetType;ESSID;BSSID;Info;Channel;Cloaked;Encryption;Decrypted;MaxRate;MaxSeenRate;Beacon;LLC;Data;Crypt;Weak;Total;Carrier;Encoding;FirstTime;LastTime;BestQuality;BestSignal;BestNoise;GPSMinLat;GPSMinLon;GPSMinAlt;GPSMinSpd;GPSMaxLat;GPSMaxLon;GPSMaxAlt;GPSMaxSpd;GPSBestLat;GPSBestLon;GPSBestAlt;DataSize;IPType;IP;
406;infrastructure;2WIRE976;00:1E:C7:B8:7B:49;;7;No;WEP,TKIP,WPA,PSK;No;18.0;2000;25600;3;0;0;0;3;IEEE 802.11b;;Thu Sep 25 19:03:12 2008;Thu Sep 25 19:03:14 2008;0;-74;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
407;infrastructure;2WIRE003;00:21:7C:7C:31:11;;5;No;WEP,TKIP,WPA,PSK;No;18.0;2000;25600;19;0;0;0;19;IEEE 802.11b;;Thu Sep 25 19:03:14 2008;Thu Sep 25 19:03:19 2008;0;-70;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
408;infrastructure;linksys;00:21:29:DB:62:F5;;6;No;None;No;54.0;1000;25600;12;0;0;0;12;IEEE 802.11b;;Thu Sep 25 19:03:14 2008;Thu Sep 25 19:03:16 2008;0;-77;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
409;infrastructure;2WIRE907;00:1D:5A:04:B7:39;;6;No;WEP;No;18.0;2000;25600;38;0;0;0;38;IEEE 802.11b;;Thu Sep 25 19:03:15 2008;Thu Sep 25 19:03:24 2008;0;-70;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
410;infrastructure;<no ssid>;00:1C:10:37:22:B2;;6;No;WEP,WPA,PSK,AES-CCM;No;54.0;1000;25600;22;0;0;0;22;IEEE 802.11b;;Thu Sep 25 19:03:15 2008;Thu Sep 25 19:03:24 2008;0;-74;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
411;infrastructure;VAPOURS;00:0F:66:9F:46:45;;6;Yes;WEP;No;0.0;11000;0;19;25;25;0;44;IEEE 802.11b;;Thu Sep 25 19:03:16 2008;Thu Sep 25 19:03:20 2008;0;-73;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3690;None;0.0.0.0;
412;infrastructure;2WIRE911;00:1D:5A:8D:79:F1;;6;No;WEP;No;18.0;2000;0;17;6;6;0;23;IEEE 802.11b;;Thu Sep 25 19:03:16 2008;Thu Sep 25 19:03:20 2008;0;-73;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;952;None;0.0.0.0;
413;infrastructure;2WIRE371;00:1D:5A:C6:6D:F1;;7;No;WEP;No;18.0;2000;25600;32;0;0;0;32;IEEE 802.11b;;Thu Sep 25 19:03:16 2008;Thu Sep 25 19:03:26 2008;0;-63;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
414;infrastructure;2WIRE088;00:0D:72:A6:33:61;;6;No;WEP;No;22.0;11000;25600;13;2;2;0;15;IEEE 802.11b;;Thu Sep 25 19:03:18 2008;Thu Sep 25 19:03:20 2008;0;-74;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;120;None;0.0.0.0;
415;infrastructure;2WIRE090;00:14:95:9C:D5:71;;6;No;WEP;No;18.0;2000;25600;22;0;0;0;22;IEEE 802.11b;;Thu Sep 25 19:03:20 2008;Thu Sep 25 19:03:23 2008;0;-71;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
416;infrastructure;2WIRE447;00:14:95:78:C1:A1;;6;No;WEP;No;18.0;2000;25600;15;0;0;0;15;IEEE 802.11b;;Thu Sep 25 19:03:20 2008;Thu Sep 25 19:03:24 2008;0;-76;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
417;infrastructure;default;00:11:95:3C:D0:49;;6;No;None;No;36.0;1000;25600;2;0;0;0;2;IEEE 802.11b;;Thu Sep 25 19:03:22 2008;Thu Sep 25 19:03:22 2008;0;-78;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
418;infrastructure;2WIRE665;00:14:95:3A:67:D2;;6;No;WEP;No;18.0;2000;25600;8;0;0;0;8;IEEE 802.11b;;Thu Sep 25 19:03:23 2008;Thu Sep 25 19:03:28 2008;0;-77;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
419;infrastructure;2WIRE209;00:1D:5A:AD:F5:41;;8;No;WEP;No;18.0;2000;25600;2;0;0;0;2;IEEE 802.11b;;Thu Sep 25 19:03:24 2008;Thu Sep 25 19:03:24 2008;0;-76;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
420;infrastructure;linksys;00:16:B6:25:13:6D;;6;No;WEP;No;54.0;1000;25600;5;0;0;0;5;IEEE 802.11b;;Thu Sep 25 19:03:25 2008;Thu Sep 25 19:03:27 2008;0;-82;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
421;infrastructure;2WIRE560;00:14:95:1F:D6:71;;6;No;WEP;No;18.0;2000;25600;8;0;0;0;8;IEEE 802.11b;;Thu Sep 25 19:03:27 2008;Thu Sep 25 19:03:29 2008;0;-73;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
422;infrastructure;2WIRE463;00:14:95:8C:6C:99;;6;No;WEP;No;18.0;2000;25600;1;0;0;0;1;IEEE 802.11b;;Thu Sep 25 19:03:28 2008;Thu Sep 25 19:03:28 2008;0;-84;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
423;infrastructure;linksys;00:18:F8:60:01:CD;;6;No;None;No;54.0;1000;25600;45;0;0;0;45;IEEE 802.11b;;Thu Sep 25 19:03:30 2008;Thu Sep 25 19:03:36 2008;0;-64;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
424;infrastructure;2WIRE522;00:0D:72:56:23:B1;;6;No;WEP;No;22.0;2000;25600;6;0;0;0;6;IEEE 802.11b;;Thu Sep 25 19:03:31 2008;Thu Sep 25 19:03:33 2008;0;-80;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
425;infrastructure;2WIRE915;00:18:3F:89:48:A9;;6;No;WEP;No;18.0;2000;25600;42;0;0;0;42;IEEE 802.11b;;Thu Sep 25 19:03:32 2008;Thu Sep 25 19:03:40 2008;0;-68;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
426;infrastructure;Chat_1;00:1C:10:BD:22:A6;;6;No;WEP,TKIP,WPA,PSK;No;54.0;1000;25600;2;0;0;0;2;IEEE 802.11b;;Thu Sep 25 19:03:34 2008;Thu Sep 25 19:03:34 2008;0;-72;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
427;infrastructure;Frytz;00:1B:2F:4D:96:C6;;5;No;WEP;No;36.0;1000;25600;6;0;0;0;6;IEEE 802.11b;;Thu Sep 25 19:03:35 2008;Thu Sep 25 19:03:37 2008;0;-75;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
428;infrastructure;billious;00:0D:72:B6:07:19;;6;No;WEP,TKIP,WPA,PSK;No;11.0;2000;25600;11;0;0;0;11;IEEE 802.11b;;Thu Sep 25 19:03:35 2008;Thu Sep 25 19:03:37 2008;0;-73;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
429;infrastructure;2WIRE789;00:14:95:35:91:C2;;6;No;WEP;No;18.0;2000;25600;7;0;0;0;7;IEEE 802.11b;;Thu Sep 25 19:03:35 2008;Thu Sep 25 19:03:36 2008;0;-80;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
430;infrastructure;Superchevyz71;00:11:50:14:78:E8;;6;No;WEP;No;36.0;1000;25600;4;0;0;0;4;IEEE 802.11b;;Thu Sep 25 19:03:35 2008;Thu Sep 25 19:03:36 2008;0;-81;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
431;infrastructure;2WIRE585;00:21:7C:19:4E:19;;7;No;WEP;No;18.0;2000;25600;3;0;0;0;3;IEEE 802.11b;;Thu Sep 25 19:03:35 2008;Thu Sep 25 19:03:35 2008;0;-71;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
432;infrastructure;linksys;00:1D:7E:6D:40:16;;6;No;None;No;54.0;1000;25600;10;0;0;0;10;IEEE 802.11b;;Thu Sep 25 19:03:45 2008;Thu Sep 25 19:03:49 2008;0;-79;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
433;infrastructure;2WIRE219;00:12:88:14:95:A1;;7;No;WEP;No;22.0;2000;25600;1;0;0;0;1;IEEE 802.11b;;Thu Sep 25 19:03:45 2008;Thu Sep 25 19:03:45 2008;0;-82;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
434;infrastructure;2WIRE826;00:18:3F:91:CD:61;;6;No;WEP;No;18.0;2000;25600;4;0;0;0;4;IEEE 802.11b;;Thu Sep 25 19:03:48 2008;Thu Sep 25 19:03:49 2008;0;-81;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
435;infrastructure;MY HOME NETWORK;00:14:95:31:AF:D2;;6;No;WEP;No;18.0;2000;25600;42;0;0;0;42;IEEE 802.11b;;Thu Sep 25 19:03:48 2008;Thu Sep 25 19:03:56 2008;0;-68;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
436;infrastructure;linksys;00:18:F8:71:E6:CA;;6;No;None;No;54.0;1000;25600;65;0;0;0;65;IEEE 802.11b;;Thu Sep 25 19:03:51 2008;Thu Sep 25 19:04:01 2008;0;-61;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
437;infrastructure;default;00:18:02:6E:EE:67;;6;No;None;No;18.0;1000;25600;1;0;0;0;1;IEEE 802.11b;;Thu Sep 25 19:03:51 2008;Thu Sep 25 19:03:51 2008;0;-87;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
438;infrastructure;2WIRE062;00:21:7C:19:EC:89;;4;No;WEP,TKIP,WPA,PSK;No;18.0;2000;25600;25;0;0;0;25;IEEE 802.11b;;Thu Sep 25 19:03:53 2008;Thu Sep 25 19:04:01 2008;0;-55;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
439;infrastructure;mills;00:14:BF:06:FD:6E;;6;No;WEP;No;54.0;1000;25600;25;0;0;0;25;IEEE 802.11b;;Thu Sep 25 19:03:55 2008;Thu Sep 25 19:03:58 2008;0;-69;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
440;infrastructure;2WIRE584;00:21:7C:19:F4:01;;7;No;WEP;No;18.0;2000;25600;12;0;0;0;12;IEEE 802.11b;;Thu Sep 25 19:03:56 2008;Thu Sep 25 19:04:00 2008;0;-72;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
441;infrastructure;BPB;00:01:95:6A:2B:78;;6;No;WEP;No;36.0;1000;25600;9;0;0;0;9;IEEE 802.11b;;Thu Sep 25 19:03:58 2008;Thu Sep 25 19:04:01 2008;0;-73;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
442;infrastructure;linksys;00:14:BF:39:A3:DC;;6;No;None;No;54.0;1000;25600;1;0;0;0;1;IEEE 802.11b;;Thu Sep 25 19:04:00 2008;Thu Sep 25 19:04:00 2008;0;-87;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;192.168.1.1;
443;infrastructure;Honeycutt;00:1D:7E:19:A1:37;;6;No;WEP,TKIP,WPA,PSK;No;54.0;1000;25600;6;1;1;0;7;IEEE 802.11b;;Thu Sep 25 19:04:01 2008;Thu Sep 25 19:04:04 2008;0;-81;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;72;None;0.0.0.0;
444;infrastructure;2WIRE175;00:18:3F:23:00:21;;6;No;WEP;No;18.0;2000;25600;4;0;0;0;4;IEEE 802.11b;;Thu Sep 25 19:04:01 2008;Thu Sep 25 19:04:04 2008;0;-81;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
445;infrastructure;2WIRE964;00:19:E4:54:DD:A1;;7;No;WEP;No;18.0;2000;25600;9;0;0;0;9;IEEE 802.11b;;Thu Sep 25 19:04:04 2008;Thu Sep 25 19:04:09 2008;0;-72;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
446;infrastructure;Horstman;00:1E:E5:54:D0:C2;;6;No;WEP;No;54.0;1000;25600;19;0;0;0;19;IEEE 802.11b;;Thu Sep 25 19:04:05 2008;Thu Sep 25 19:04:08 2008;0;-79;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
447;infrastructure;daryl.hannah;00:18:F8:7F:51:FD;;6;Yes;WEP,WPA,PSK,AES-CCM;No;54.0;1000;25600;56;0;0;0;56;IEEE 802.11b;;Thu Sep 25 19:04:09 2008;Thu Sep 25 19:04:30 2008;0;-76;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
448;infrastructure;<no ssid>;00:12:17:09:41:D2;;6;No;None;No;54.0;1000;25600;1;0;0;0;1;IEEE 802.11b;;Thu Sep 25 19:04:09 2008;Thu Sep 25 19:04:09 2008;0;-83;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
449;infrastructure;2WIRE119;00:0D:72:5A:C6:F1;;6;No;WEP;No;22.0;2000;25600;6;0;0;0;6;IEEE 802.11b;;Thu Sep 25 19:04:12 2008;Thu Sep 25 19:04:14 2008;0;-81;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
450;infrastructure;AmericanCabinetReface;00:18:F8:BF:33:DB;;6;No;WEP;No;54.0;1000;25600;24;0;0;0;24;IEEE 802.11b;;Thu Sep 25 19:04:12 2008;Thu Sep 25 19:04:17 2008;0;-74;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
451;infrastructure;2WIRE832;00:19:E4:EF:C1:71;;8;No;WEP;No;18.0;2000;25600;4;0;0;0;4;IEEE 802.11b;;Thu Sep 25 19:04:13 2008;Thu Sep 25 19:04:17 2008;0;-69;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
452;infrastructure;2WIRE150;00:14:95:E1:BA:C9;;6;No;WEP;No;18.0;2000;25600;1;0;0;0;1;IEEE 802.11b;;Thu Sep 25 19:04:14 2008;Thu Sep 25 19:04:14 2008;0;-84;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
453;infrastructure;2WIRE998;00:14:95:04:5D:91;;6;No;WEP;No;18.0;2000;25600;5;0;0;0;5;IEEE 802.11b;;Thu Sep 25 19:04:22 2008;Thu Sep 25 19:04:45 2008;0;-80;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
454;probe;<no ssid>;00:1A:73:18:E8:37;;0;No;None;No;11.0;1000;0;2;0;0;0;2;IEEE 802.11b;;Thu Sep 25 19:04:25 2008;Thu Sep 25 19:04:25 2008;0;-79;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
455;infrastructure;ittcampus;00:0B:0E:14:79:40;;6;No;None;No;18.0;2000;25600;9;0;0;0;9;IEEE 802.11b;;Thu Sep 25 19:04:25 2008;Thu Sep 25 19:04:30 2008;0;-81;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
456;infrastructure;ittcampuswpa;00:0B:0E:14:79:42;;6;No;WEP,TKIP,WPA;No;18.0;2000;25600;7;0;0;0;7;IEEE 802.11b;;Thu Sep 25 19:04:25 2008;Thu Sep 25 19:04:29 2008;0;-81;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
457;infrastructure;<no ssid>;00:1A:30:C3:06:60;Auditorium-AP4\000\000\000\000\000;5;No;None;No;18.0;1000;25600;2;0;0;0;2;IEEE 802.11b;;Thu Sep 25 19:04:28 2008;Thu Sep 25 19:04:29 2008;0;-80;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
458;infrastructure;<no ssid>;00:1A:30:C3:06:61;Auditorium-AP4\000\000\000\000\000;5;No;None;No;18.0;1000;25600;2;0;0;0;2;IEEE 802.11b;;Thu Sep 25 19:04:29 2008;Thu Sep 25 19:04:30 2008;0;-77;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
459;infrastructure;dlink;00:0F:3D:AD:3C:F8;;6;No;WEP;No;36.0;1000;25600;316;124;0;0;440;IEEE 802.11b;;Thu Sep 25 19:04:33 2008;Thu Sep 25 19:05:20 2008;0;-60;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;16708;None;0.0.0.0;
460;infrastructure;kiguest;00:1A:30:C2:A3:60;Auditorium-AP1\000\000\000\000\000;4;No;None;No;18.0;1000;25600;1;0;0;0;1;IEEE 802.11b;;Thu Sep 25 19:04:33 2008;Thu Sep 25 19:04:33 2008;0;-81;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
461;probe;<no ssid>;00:1C:BF:D4:6C:EA;;0;No;None;No;18.0;1000;0;1;0;0;0;1;IEEE 802.11b;;Thu Sep 25 19:04:34 2008;Thu Sep 25 19:04:34 2008;0;-85;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
462;infrastructure;SideFX;00:0F:CC:F2:CD:2C;;6;No;WEP;No;22.0;1000;25600;26;0;0;0;26;IEEE 802.11b;;Thu Sep 25 19:04:37 2008;Thu Sep 25 19:04:42 2008;0;-68;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
463;infrastructure;innflux;00:02:6F:4D:C5:81;;6;No;WEP;No;18.0;11000;25600;31;28;0;0;59;IEEE 802.11b;;Thu Sep 25 19:04:37 2008;Thu Sep 25 19:05:31 2008;0;-74;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;41730;None;0.0.0.0;
464;infrastructure;tmobile;00:13:19:85:9E:60;;6;No;None;No;11.0;1000;25600;148;0;0;0;148;IEEE 802.11b;;Thu Sep 25 19:04:41 2008;Thu Sep 25 19:05:14 2008;0;-67;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
465;infrastructure;7433 0670;00:0F:CC:F1:BE:74;;6;No;WEP;No;22.0;1000;25600;62;0;0;0;62;IEEE 802.11b;;Thu Sep 25 19:04:41 2008;Thu Sep 25 19:05:11 2008;0;-74;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
466;infrastructure;2WIRE014;00:0D:72:80:21:49;;6;No;WEP;No;22.0;2000;25600;7;0;0;0;7;IEEE 802.11b;;Thu Sep 25 19:04:45 2008;Thu Sep 25 19:05:09 2008;0;-81;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
467;infrastructure;BIAI;00:18:39:02:E3:FC;;6;No;WEP,TKIP,WPA,PSK;No;54.0;1000;25600;4;0;0;0;4;IEEE 802.11b;;Thu Sep 25 19:04:45 2008;Thu Sep 25 19:04:46 2008;0;-81;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
468;infrastructure;tmobile;00:13:19:98:BB:50;;6;No;None;No;18.0;1000;25600;112;0;0;0;112;IEEE 802.11b;;Thu Sep 25 19:04:46 2008;Thu Sep 25 19:05:15 2008;0;-69;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
469;infrastructure;service2;00:1B:11:6B:F4:28;;4;No;WEP;No;11.0;1000;25600;1;1;1;0;2;IEEE 802.11b;;Thu Sep 25 19:05:06 2008;Thu Sep 25 19:05:06 2008;0;-77;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;247;None;0.0.0.0;
470;infrastructure;innflux;00:02:6F:4E:1A:B7;;6;No;None;No;18.0;1000;0;1;0;0;0;1;IEEE 802.11b;;Thu Sep 25 19:05:11 2008;Thu Sep 25 19:05:11 2008;0;-86;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
471;infrastructure;DAY'S;00:05:9E:81:B3:AF;;6;No;WEP;No;18.0;1000;25600;254;15;0;0;269;IEEE 802.11b;;Thu Sep 25 19:05:18 2008;Thu Sep 25 19:07:06 2008;0;-64;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;930;None;0.0.0.0;
472;probe;<no ssid>;00:1B:77:C5:27:9B;;0;No;None;No;11.0;1000;0;3;0;0;0;3;IEEE 802.11b;;Thu Sep 25 19:05:19 2008;Thu Sep 25 19:05:19 2008;0;-71;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
473;probe;<no ssid>;00:0C:41:3F:F4:E4;;0;No;None;No;11.0;2000;0;5;0;0;0;5;IEEE 802.11b;;Thu Sep 25 19:05:23 2008;Thu Sep 25 19:05:23 2008;0;-73;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
474;infrastructure;DruryHotels;00:1C:F9:70:2E:90;;6;No;WEP;No;11.0;11000;25600;40;1;0;0;41;IEEE 802.11b;;Thu Sep 25 19:05:26 2008;Thu Sep 25 19:05:35 2008;0;-71;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;70;None;0.0.0.0;
475;infrastructure;GHC;00:12:17:7E:95:DD;;6;No;WEP;No;54.0;1000;25600;1;0;0;0;1;IEEE 802.11b;;Thu Sep 25 19:05:27 2008;Thu Sep 25 19:05:27 2008;0;-84;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
476;infrastructure;DruryHotels;00:1C:F9:70:53:C0;;6;No;None;No;11.0;1000;25600;2;0;0;0;2;IEEE 802.11b;;Thu Sep 25 19:05:29 2008;Thu Sep 25 19:05:29 2008;0;-79;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
477;infrastructure;ZENET;22:1A:92:22:DE:19;;6;No;None;No;54.0;1000;0;8;0;0;0;8;IEEE 802.11b;;Thu Sep 25 19:05:30 2008;Thu Sep 25 19:05:31 2008;0;-78;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
478;infrastructure;IndySportsGrille;00:18:F8:F3:3D:15;;6;No;None;No;54.0;1000;25600;76;0;0;0;76;IEEE 802.11b;;Thu Sep 25 19:05:30 2008;Thu Sep 25 19:05:48 2008;0;-64;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
479;infrastructure;DruryHotels;00:1C:F9:70:31:F0;;6;No;None;No;11.0;1000;25600;8;0;0;0;8;IEEE 802.11b;;Thu Sep 25 19:05:30 2008;Thu Sep 25 19:05:32 2008;0;-77;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
